listing_id,property_type,country,city,neighborhood,surface_m2,num_rooms,num_bathrooms,floor,year_built,price,listing_date,condition,heating_type,parking,energy_rating
1312,apartment,France,Marseille,City Center,331,8,1,5,1951,916465,2022-12-29,Old,CENTRAL,,C
2997, studio,France,Lyon,,365,,2,16,1956,347197,2023-10-11,New,gas,no,b
1717,duplex,,Bologna,City Center,229,6,1,0,1954,466401,2021-09-11,Old,Electric,NO,A
2385,Penthouse,Italy,Rome,City Center,333,2,3,3,1987,1270196 EUR,2021-06-18,Old,Solar,,F
1357,APT,Spain,Valencia,,378,1,4,17,2021,1693065 EUR,2019-04-26,Good,Central,0,
2480,HOUSE,Switzerland,Basel,Industrial,107,2,1,16,1961,660195,2019-06-20,Renovated,Central,0,F
1261,house,Germany,Berlin,City Center,198,5,3,14,1967,1915891 EUR,03-23-2023,New,gas,No,B
1603,APT,Italy,Genoa,,,2,3,,,1426112,22.08.2021,Old,Gas,NO,G
2379,house,Germany,Düsseldorf,city center,61,4,2,4,1951,706691,2023-04-26,Good,Solar,0,
1930,APT,France,Paris,SUBURBS,165,4,2,5,1969,1672056,2018-11-05,New,gas,,E
1785,APT,Germany,Munich,SUBURBS,110,7,3,18,1983,1893543,2021-04-02,New,,0,a
1075,Villa ,Netherlands,Utrecht,Historic,231,4,4,19,2014,1980472,2022-03-24,,CENTRAL,0,F
1189,HOUSE,,Cologne,Historic,346,,,19,1984,1081790,2018-02-03,Old,Solar,NO,G
2644,Villa ,Germany,Frankfurt,,,3,2,5,1979,1950751,2024-06-15,New,Solar,1,A
2769,house,Netherlands,Utrecht,city center,237,6,4,18,1970,840905,2020-02-20,New,Central,NO,G
1476,APT,Belgium,Ghent,SUBURBS,365,8,1,13,1983,426476 EUR,2018-02-20,,gas,1,A
1313,Penthouse,Spain,Alicante,city center,118,8,1,0,,1640524,2023-07-16,Old,Solar,Yes,D
1779,HOUSE,Switzerland,Bern,Industrial,,2,4,11,2008,1760825,2018-08-21,Good,Central,No,C
1315,apartment,,Setúbal,Suburbs,185,7,4,3,,104,2021-07-19,,Central,YES,G
2666,house,Germany,Cologne,City Center,74,7,3,,2022,1279809,12/03/2022,Renovated,gas,1,a
1177, studio,Netherlands,The Hague,,330,4,4,18,,59754,2024-01-13,Old,gas,1,D
2474,APT,,Nantes,city center,397,7,1,12,1953,1746601,2018-09-19,New,gas,NO,A
2545,house,Switzerland,Zurich,City Center,83,7,3,17,,1538949 EUR,2022-08-08,New,Central,,E
1421, studio,Portugal,Coimbra,City Center,174,5,1,18,1988,1994308,2022-01-04,Old,gas,1,A
2523, studio,Spain,Valencia,City Center,91,1,4,11,1973,554685,2024-11-15,,Solar,No,E
1064,apartment,Belgium,Namur,Suburbs,58,7,3,5,,115306,2024-05-12,Old,CENTRAL,NO,
2067,APT,Germany,Frankfurt,city center,180,5,1,17,1962,259459,2018-05-07,Renovated,Central,no,
2882,APT,Netherlands,Amsterdam,City Center,220,7,4,,,1711038 EUR,2024-02-25,,Gas,NO,A
2786,apartment,Spain,Alicante,Residential,273,,2,7,1960,318236,2021/06/15,,gas,YES,c
1285,HOUSE,Switzerland,Bern,Suburbs,388,3,1,2,1994,477260,2018-01-17,Old,Electric,YES,
2829,duplex,Belgium,Ghent,SUBURBS,,8,1,0,1991,1362012,2023-12-31,Good,Solar,No,C
1231,house,France,Toulouse,City Center,62,3,1,8,1985,327953,2022-02-23,Good,electric,yes,a
1676,house,Switzerland,Lausanne,SUBURBS,388,2,2,10,2012,339984,13/06/2024,New,,0,
1274,APT,,Lausanne,,,1,2,8,1970,336115,2018-08-15,,,No,G
1971,Penthouse,Portugal,Braga,SUBURBS,190,2,3,12,,380733 EUR,2022-02-22,,CENTRAL,yes,E
1396, studio,,Bordeaux,,235,3,4,11,,489905,2019-05-26,Old,gas,,F
1833,APT,Italy,Naples,City Center,348,6,3,7,1962,1985564,2021-01-12,Renovated,CENTRAL,No,G
1393,house,Spain,Bilbao,Residential,39,,4,20,1968,497679,2018-08-10,Old,,no,c
2854,VILLA,Italy,Venice,Suburbs,207,,3,17,1989,812658,2019-11-22,Renovated,Solar,Yes,G
2097,apartment,France,Nantes,,167,1,2,8,1973,76830,2021-10-29,Renovated,Electric,0,b
2715,apartment,Belgium,Brussels,,229,8,1,1,1952,1300818,2020-11-29,Good,gas,NO,a
2212,house,Germany,Berlin,City Center,211,,1,,2001,1010310,2019-12-09,Good,,no,b
1356,house,Belgium,Namur,,208,1,1,2,,305960,2024-08-25,Old,,yes,B
1219,HOUSE,,Liège,Suburbs,274,4,3,9,,503278,2023-08-11,Old,,NO,C
2779,Penthouse,Portugal,Coimbra,SUBURBS,147,6,2,18,2003,1133352,2018-12-17,Good,Solar,Yes,G
1097,house,Portugal,Faro,Industrial,191,7,2,10,1988,1315025,2024-06-16,Renovated,gas,NO,B
1464,Villa ,Spain,Seville,city center,344,5,2,17,2005,976200 EUR,2023-03-25,Old,Solar,0,D
1795,Villa ,Italy,Turin,Suburbs,304,4,4,6,1976,1758250,2022-07-07,Good,gas,0,E
1152,house,Netherlands,Eindhoven,SUBURBS,386,,4,3,1964,1642409,05.08.2019,Good,Electric,,D
2734,APT,,Zurich,City Center,186,1,3,6,1971,1435509,2024-11-08,New,Solar,,b
2723,apartment,Switzerland,Zurich,SUBURBS,199,,2,7,1991,1125285,2023-07-25,,Solar,yes,a
1551,duplex,Netherlands,Utrecht,,,6,2,18,1979,407675,2023-03-18,Old,gas,Yes,C
2119,APT,,Venice,Residential,364,4,3,18,2011,918318,2018-02-15,Good,CENTRAL,,F
2419,HOUSE,Portugal,Porto,,269,7,3,9,1974,1318303,2023-01-14,,gas,0,F
2525, studio,Germany,Munich,Residential,95,6,1,13,2017,412008,2023-09-27,Good,CENTRAL,0,
1186,VILLA,Germany,Hamburg,Industrial,107,1,1,10,1995,1862445,2022-08-21,,,NO,
2308,VILLA,Netherlands,The Hague,City Center,40,8,1,14,1987,483564,2021-06-22,Old,,Yes,
1923,VILLA,Germany,Cologne,Suburbs,236,1,4,,1951,991431,01/06/2022,New,Electric,1,D
2781,Penthouse,Belgium,Bruges,city center,226,3,2,17,2007,1405893,2018-04-14,Good,CENTRAL,No,D
2123,APT,,Genoa,Residential,282,5,1,,2018,1857651,2020-09-22,New,Electric,yes,
1484, studio,Spain,Zaragoza,SUBURBS,128,2,3,5,1972,1658252,2022-01-27,Renovated,gas,YES,G
2316,APT,Italy,Rome,Historic,252,,4,12,1979,998102,2020-07-05,,gas,1,C
2914,apartment,Portugal,Coimbra,SUBURBS,60,,1,6,1985,1974459 EUR,2021-11-10,,Gas,No,c
2594,VILLA,France,Strasbourg,city center,270,6,4,20,2014,1852636,2023-04-05,,Solar,,G
2199,apartment,France,Bordeaux,,150,,1,3,2010,1804833,2022-02-16,Renovated,CENTRAL,yes,A
2733,Penthouse,Switzerland,Basel,Industrial,28,2,2,12,1977,998599,2018-09-06,Old,,No,c
1639,HOUSE,France,Paris,,191,7,1,4,2020,1806567,2024-09-07,Old,Central,YES,G
2647,apartment,,Bern,Historic,27,6,2,10,1995,1413173 EUR,2024-03-24,Good,CENTRAL,Yes,C
1714,Villa ,Switzerland,Lucerne,Suburbs,149,7,2,2,1954,1857426,2020-07-16,Good,Solar,No,C
2100,duplex,Italy,Naples,city center,177,,1,14,1983,1746342,07-16-2023,Renovated,Solar,yes,c
2536,apartment,Switzerland,Basel,Residential,35,4,3,12,1995,1157030,2021-04-18,Old,gas,Yes,
1841,apartment,France,Lyon,,301,3,3,4,1952,1531302,2021-03-29,Old,Gas,Yes,a
1790,Villa ,,Eindhoven,SUBURBS,,7,4,9,2001,1924076,2019-07-02,New,gas,yes,b
2776,VILLA,Switzerland,Geneva,Industrial,373,7,1,7,1976,1991629,2022-01-30,,Gas,NO,a
1039,apartment,Belgium,Brussels,Historic,330,8,3,19,1979,1731773,2018-06-11,,CENTRAL,yes,B
1068,Villa ,Belgium,Antwerp,Suburbs,,4,3,9,2016,1824051 EUR,2024-08-21,,CENTRAL,Yes,A
2763,HOUSE,Netherlands,Rotterdam,SUBURBS,116,5,1,13,2007,441066,2021-04-15,Renovated,Gas,0,B
1188,VILLA,Italy,Venice,Residential,243,7,2,20,1970,867308,2021-01-18,Renovated,gas,YES,B
1753,HOUSE,Italy,Bologna,city center,156,3,4,9,1965,160392,2021-05-17,Good,Central,1,b
1965,Penthouse,Italy,Milan,City Center,67,2,3,13,1979,1059529,2022-11-13,Renovated,electric,Yes,G
2799,Penthouse,Portugal,Braga,Industrial,161,8,4,10,1953,521854,15.11.2018,New,Electric,yes,a
2913,HOUSE,Italy,Rome,Historic,208,1,3,9,1994,1077753,2018-06-06,New,Central,NO,c
1796, studio,France,Lyon,city center,99,3,2,19,1978,369510,2018-09-17,New,gas,1,
1199,duplex,Italy,Turin,Suburbs,,2,4,6,2022,1589867,2023-05-02,Renovated,CENTRAL,,G
1455,house,Spain,Zaragoza,Residential,41,3,,0,1988,532355,2021-01-10,,gas,Yes,A
1258,duplex,France,Lyon,City Center,272,2,3,18,2011,964501,2019-10-30,Old,Gas,NO,C
2362,duplex,France,Lyon,Suburbs,363,8,2,16,1999,321459,2018-04-26,Renovated,CENTRAL,,b
1239,Penthouse,France,Paris,Residential,48,6,1,3,2001,493921,2018-06-01,New,electric,Yes,D
1121,VILLA,Switzerland,Lausanne,SUBURBS,,2,4,4,1963,304705,2024-07-13,New,Central,No,D
1798,house,Belgium,Ghent,Historic,111,1,2,12,2000,823092,2021-04-10,Good,CENTRAL,NO,D
1896,duplex,France,Lyon,Suburbs,203,7,4,,1953,1305804,2020-04-18,Good,Central,yes,c
1955,house,Switzerland,Geneva,,279,4,1,18,1995,1094841,2024-04-10,New,Gas,No,F
1294,APT,Netherlands,Utrecht,Industrial,30,3,3,15,1974,771100,2021-04-16,Old,CENTRAL,1,C
2538,HOUSE,Italy,Bologna,Suburbs,225,1,2,19,2000,1673520,2018-07-30,Old,Solar,,
1042,duplex,France,Paris,SUBURBS,272,2,1,17,1980,334508,2019-02-10,Renovated,Central,NO,D
1607, studio,France,Strasbourg,Historic,293,5,1,12,,1225987,2019-02-12,Renovated,Gas,no,c
1565,house,Spain,Madrid,City Center,109,1,1,7,1961,259,22.07.2018,Old,gas,yes,A
1762,Penthouse,Germany,Hamburg,SUBURBS,227,1,4,19,1973,757859,2018-10-01,New,,,c
1107,Villa ,Germany,Frankfurt,City Center,384,6,2,15,2000,348155 EUR,2021-02-13,Old,electric,NO,b
1098,house,Germany,Berlin,city center,382,4,4,2,1987,1767495,2022-03-25,Old,gas,0,a
2095,APT,,Basel,Residential,107,7,4,0,1968,1159557,2021-12-11,,electric,Yes,D
2674,APT,Belgium,Bruges,City Center,133,6,3,2,,1271464,2022-12-20,New,Solar,1,A
1115,HOUSE,Belgium,Bruges,Residential,9999,2,4,16,2008,805234,01/09/2023,New,electric,NO,G
1733,HOUSE,France,Strasbourg,Industrial,,4,2,19,2009,206,2018-07-17,,Solar,no,A
1830, studio,Spain,Alicante,Residential,89,6,1,14,,503378 EUR,2022-04-09,Old,Electric,,
1872,Villa ,France,Lyon,Residential,324,1,2,2,1973,1946073,2024-07-23,Renovated,Solar,YES,D
1218,Penthouse,Belgium,Bruges,City Center,304,1,2,10,2023,1726747,2019-11-11,,Electric,no,F
1730,apartment,Switzerland,Basel,Suburbs,221,6,4,11,1992,217901,2021-08-22,Renovated,Central,No,D
2180,HOUSE,Belgium,Namur,City Center,143,5,,15,,1973950,2021-08-01,New,gas,yes,F
2037,house,Germany,Düsseldorf,Industrial,130,,4,16,1988,706806,2021-04-05,Old,Solar,no,E
2009,house,,Setúbal,Residential,26,7,2,20,2002,510764 EUR,01/03/2024,,,0,E
1949,APT,Netherlands,Eindhoven,Suburbs,105,7,2,8,2014,1204469,22/07/2022,,Central,NO,B
2158,Villa ,France,Toulouse,Industrial,48,6,4,11,,1450152,2022-01-24,Renovated,gas,No,A
2585,APT,,Eindhoven,City Center,9999,8,2,16,2002,1442904,2020-10-02,New,CENTRAL,Yes,a
1184,Villa ,Belgium,Liège,Residential,105,6,4,12,2023,1830273,2022-12-28,,electric,,C
1174,VILLA,Germany,Stuttgart,City Center,304,8,3,18,1989,772167,2019-02-15,Renovated,Central,yes,G
2920, studio,Switzerland,Lausanne,SUBURBS,331,1,2,0,,499532,2021-06-06,New,electric,no,a
2106,apartment,Belgium,Liège,Historic,62,1,3,6,1951,462163,2023-11-29,Old,Electric,NO,F
2671, studio,Netherlands,The Hague,city center,100,7,4,8,1968,1857566,2023-03-05,Good,,No,C
1293,APT,France,Lyon,SUBURBS,232,8,3,15,1954,888190,2022-09-25,Renovated,gas,1,B
1728,VILLA,Germany,Stuttgart,city center,359,7,2,2,1973,1032037,2021-10-13,,Central,,E
1157,duplex,Italy,Turin,,249,3,1,5,1973,1591573,2019-09-27,,Central,no,
2668,HOUSE,,Madrid,Residential,376,7,3,,1965,1402372 EUR,2021/10/04,Renovated,Electric,No,c
2287,VILLA,Switzerland,Geneva,,25,2,1,5,1958,1844254 EUR,2019-01-07,,Electric,YES,G
2193,Villa ,Netherlands,Amsterdam,city center,339,,3,2,,1485356,2019-06-12,Good,Central,Yes,D
1554,Penthouse,Belgium,Ghent,,,3,3,15,2022,182382,2023-05-05,,CENTRAL,YES,C
1280,VILLA,,Paris,Industrial,351,4,1,6,2009,274,2019-04-26,Old,electric,No,D
1902,house,Portugal,Setúbal,city center,20,3,3,12,,717408,2018-11-21,Renovated,,Yes,D
1076, studio,Switzerland,Geneva,Suburbs,162,5,2,9,1988,1528284,13.09.2023,Good,,Yes,E
1361,Penthouse,Portugal,Lisbon,,347,2,,8,1992,356875 EUR,2019-12-21,,electric,No,a
1737,Penthouse,Italy,Venice,City Center,150,3,4,9,1973,271811,2020-06-25,New,Central,Yes,b
2276,house,France,Bordeaux,city center,334,8,2,2,1977,1504135,2022-01-26,New,Gas,NO,A
2334,VILLA,Italy,Rome,city center,83,7,3,8,1988,1605544,2019-04-17,New,Gas,no,E
1595,house,France,Lyon,Industrial,,7,1,18,2020,1111049,2019-08-06,,gas,no,G
2850,Penthouse,Germany,Cologne,Residential,338,6,4,18,2004,723178,2020-05-08,Good,CENTRAL,no,B
1333,Villa ,Portugal,Braga,Industrial,149,4,1,0,2009,203502 EUR,2019-07-14,Old,electric,No,B
2838,apartment,Portugal,Lisbon,City Center,199,6,4,6,1996,88903 EUR,2024-11-02,,CENTRAL,yes,c
1964,Penthouse,Switzerland,Lausanne,Historic,129,2,2,9,1951,79284 EUR,2022-03-12,,electric,YES,B
1366,APT,,Rome,SUBURBS,131,5,1,19,2009,1829122,04.01.2020,,Gas,,B
1238, studio,Switzerland,Basel,SUBURBS,110,1,4,9,1974,1509370,12-19-2018,,,1,a
2669, studio,France,Bordeaux,Historic,308,1,3,13,1999,1476013,2023-05-27,Renovated,Gas,0,a
2030,APT,Germany,Leipzig,Industrial,108,3,2,13,2004,962221,2021-08-23,,Central,1,E
1936,Villa ,,Valencia,city center,124,8,4,10,1957,1428383,2020-11-12,Renovated,electric,0,E
2754,Villa ,Germany,Leipzig,Suburbs,,5,3,18,1956,1206384,2018-04-22,Good,gas,yes,F
1621,house,,Naples,city center,290,1,2,10,,1661646,2020-10-25,Good,gas,NO,B
2549,house,Netherlands,Rotterdam,Suburbs,20,8,1,14,1969,1257232 EUR,2021-04-25,Good,Central,no,D
1102,HOUSE,Italy,Florence,Residential,315,2,2,10,1996,463294,2021-11-26,Good,,No,c
1159,Penthouse,Italy,Rome,City Center,215,2,4,17,1982,1568286 EUR,2020-02-28,New,Gas,0,a
2229,Penthouse,Switzerland,Bern,city center,170,5,3,8,2015,1902786,2024-07-08,Old,Central,NO,b
1884,house,Portugal,Lisbon,City Center,243,3,,6,1986,1536275,07-22-2024,Good,Solar,,B
2803,Villa ,Portugal,Faro,Residential,128,,4,11,1997,640228,2023-02-07,Renovated,Central,No,b
2105,VILLA,Netherlands,Groningen,City Center,,1,1,6,2000,1805575,09-26-2020,Good,electric,,G
2661,Villa ,Portugal,Faro,City Center,195,4,1,13,2007,1863347,2018-04-18,Old,Solar,,
2268,apartment,Italy,Genoa,Historic,323,,4,7,1955,1072189,2024-07-03,New,Solar,no,a
2015,apartment,Spain,Alicante,city center,388,6,1,17,,484906,2020-10-08,Good,Gas,no,C
1749,HOUSE,Switzerland,Lausanne,City Center,398,7,2,9,1980,1953039,2019-07-03,Renovated,electric,yes,F
1342,house,Portugal,Coimbra,Suburbs,56,,2,6,2010,374480,2022-03-09,,Electric,,A
1171,HOUSE,,Utrecht,Residential,137,7,4,3,1966,84734,2018-06-09,New,Electric,1,c
1277,Penthouse,Belgium,Namur,SUBURBS,370,2,2,12,2006,66496,2019-10-19,Old,Central,no,B
1243,VILLA,Netherlands,Eindhoven,Residential,132,8,2,1,1985,456258,07.05.2020,Old,Central,No,A
1995,house,,Stuttgart,city center,51,4,2,4,1978,1351456,2019-07-25,Renovated,Central,yes,b
1058,house,Belgium,Brussels,,210,2,1,2,1986,1650371,2018-04-20,Renovated,Solar,,B
2508, studio,Germany,Berlin,City Center,344,4,1,5,1958,73921,2023/08/08,Old,CENTRAL,,
2173,Penthouse,Portugal,Faro,Industrial,262,3,2,10,2008,1437040,2020-12-23,,electric,Yes,b
2718,VILLA,Spain,Valencia,,103,2,1,5,1959,875123,2024-07-18,Old,Central,1,A
1489,house,Germany,Frankfurt,City Center,,5,1,20,1992,1504828,2020-11-22,Good,Gas,0,E
2029,APT,Italy,Genoa,city center,395,6,1,12,1963,1753504 EUR,2020-06-06,,CENTRAL,Yes,B
1983,Penthouse,Italy,Milan,SUBURBS,131,6,1,19,2002,1441375,2023-07-29,New,Gas,NO,E
1521,duplex,Spain,Zaragoza,SUBURBS,94,6,3,4,2000,1982018,2020-07-09,,Gas,no,A
1626,apartment,Germany,Stuttgart,Industrial,292,3,4,2,1963,1653099,2023-12-15,,CENTRAL,1,C
1349,Villa ,Germany,Berlin,Industrial,274,2,3,14,2020,402432,2019-03-09,Good,CENTRAL,,E
2566, studio,Netherlands,Groningen,SUBURBS,,2,3,19,1981,203560,2023-04-04,Old,gas,1,E
2019,duplex,Belgium,Namur,city center,270,4,1,15,,1829991,2019-05-08,Old,Electric,,F
2361,apartment,France,Lyon,SUBURBS,,4,4,18,1950,1411792 EUR,23.08.2019,Renovated,electric,1,
2630,house,Switzerland,Zurich,SUBURBS,385,5,1,0,2023,1481082,2020-02-26,New,electric,,B
2342, studio,Germany,Berlin,Historic,298,8,2,17,1958,1166305,2022-07-14,Good,Central,0,D
2832,duplex,Netherlands,Eindhoven,Historic,,1,1,14,1967,307,2024-09-30,Old,,no,
2346,Villa ,Switzerland,Geneva,,46,4,,7,1976,1069153,2023-11-04,Good,Central,no,F
1007,apartment,Italy,Milan,,189,2,2,15,1985,499287,12.07.2023,New,Electric,Yes,G
1465,apartment,,Rotterdam,City Center,120,8,3,6,2017,61774,2023-05-15,Renovated,,Yes,b
2326,HOUSE,France,Strasbourg,city center,345,2,2,7,1973,1901882,2024-08-06,New,Solar,YES,
1600,Villa ,Spain,Madrid,City Center,296,,4,20,1961,368531,2022-01-03,Good,,NO,B
1273,Villa ,Netherlands,Utrecht,SUBURBS,143,3,3,13,2005,718264,2020-08-25,Good,Central,YES,E
1453, studio,Belgium,Bruges,,229,1,3,10,1983,912409,2021-06-17,Good,Solar,No,b
1394,HOUSE,Spain,Valencia,Residential,160,7,1,14,1988,1877225,2021-05-01,Old,electric,1,a
1770, studio,Germany,Düsseldorf,Historic,184,4,1,18,1997,1027171,2018-11-17,,CENTRAL,,F
1228,APT,Germany,Leipzig,city center,9999,2,2,14,2003,1923978,2020-02-01,Old,Solar,0,E
1460,duplex,Belgium,Namur,City Center,287,6,3,20,2022,398013,2021-09-14,Good,Gas,0,
1941,apartment,France,Bordeaux,Historic,331,5,1,8,,1450841,2024-06-16,Renovated,CENTRAL,yes,a
2562,HOUSE,Portugal,Faro,Suburbs,223,5,3,16,1955,858702,2018-04-05,Renovated,electric,,E
2516,HOUSE,,Malaga,SUBURBS,133,4,1,15,1959,1118194 EUR,2024-04-07,New,Solar,Yes,C
2394,VILLA,Italy,Milan,City Center,346,6,2,4,2000,119139 EUR,2020-10-27,,CENTRAL,,
1165,Villa ,Belgium,Ghent,City Center,367,6,4,14,2009,802335,2020-03-15,New,Electric,Yes,a
2321, studio,Netherlands,Amsterdam,City Center,245,6,3,1,2020,1670788,2020-02-04,Old,gas,no,a
2255,VILLA,Germany,Frankfurt,Industrial,28,1,3,13,1980,585478,2019-02-07,New,Gas,Yes,G
2975,duplex,France,Bordeaux,SUBURBS,307,,1,4,,667796,2024-07-10,,Solar,no,B
1065,APT,Germany,Stuttgart,Suburbs,180,5,2,0,1964,1592822,2023-07-05,New,electric,yes,
2739,duplex,France,Nice,Historic,367,3,4,5,2014,542386,01/11/2022,Renovated,electric,,b
2712,APT,,Namur,SUBURBS,193,3,4,1,1995,1827057,2022-06-23,,electric,NO,F
2581, studio,Italy,Genoa,Residential,329,7,3,15,1970,1983392,2021-10-02,,Central,1,B
2283,house,Spain,Seville,,297,5,4,2,2006,1294481,2022-07-10,,Central,,C
2695,Penthouse,Spain,Valencia,Suburbs,294,2,2,12,2005,1263417 EUR,2021-07-14,Renovated,CENTRAL,,a
1401,APT,France,Lyon,Suburbs,32,3,4,5,1995,552733,2018-07-31,New,Electric,No,
2587,VILLA,Italy,Genoa,Residential,393,7,4,12,1974,1697954,2022-07-31,Old,Gas,yes,G
1567,house,Netherlands,Utrecht,,298,3,3,17,1997,1184070,2023-07-19,Old,Electric,no,C
1303,house,Belgium,Bruges,city center,345,7,4,13,2012,1777658,2023-02-09,,CENTRAL,No,b
1596,duplex,France,Paris,SUBURBS,26,3,2,18,2003,456143 EUR,09.01.2024,Good,electric,No,B
1379,Villa ,Spain,Seville,city center,265,,2,10,1989,1054343 EUR,2023-09-27,New,Solar,Yes,D
1441, studio,Spain,Barcelona,City Center,124,6,,2,2003,1396134,2021-04-19,New,,yes,b
2382,APT,Germany,Frankfurt,Suburbs,351,,2,,2008,1415057,2023-02-14,,CENTRAL,YES,B
2157,Villa ,Portugal,Porto,,283,3,3,7,2002,86594,2022-11-07,New,electric,,B
2697, studio,,Turin,Historic,374,4,1,12,2022,58529 EUR,2020-10-01,Old,gas,,a
1103, studio,Netherlands,Amsterdam,City Center,176,2,2,4,1997,1121277,2019-12-11,Good,Gas,NO,
2822,duplex,Netherlands,Eindhoven,Industrial,238,6,2,9,2009,439508,2020-06-24,New,gas,,A
1025,duplex,Portugal,Setúbal,Suburbs,185,4,1,14,1985,561418,2020-11-24,Renovated,Central,0,D
2280,Villa ,,Geneva,city center,107,4,3,,2014,611830 EUR,2021-05-23,New,electric,YES,C
1261,house,Germany,Berlin,City Center,198,5,3,14,1967,1915891 EUR,03-23-2023,New,gas,No,B
2904,Villa ,,Florence,Industrial,269,3,3,14,2006,267264,03.03.2021,New,Solar,0,
2886,APT,Switzerland,Basel,Suburbs,261,6,2,2,1991,1913541 EUR,02.03.2018,New,Solar,1,a
2574,HOUSE,Portugal,Braga,Residential,343,1,1,8,1950,1373643,2021-04-15,,gas,,F
1202,Penthouse,,Faro,,117,6,3,9,1953,404954,25/03/2020,,Gas,no,A
1214,apartment,Netherlands,Amsterdam,Residential,75,7,2,9,1970,1331548,2024/05/11,Old,Electric,no,
1929,HOUSE,Belgium,Liège,Suburbs,329,3,1,10,2011,1769409,2022-11-23,New,Solar,0,D
2386,apartment,Netherlands,Groningen,Residential,148,2,4,15,1980,1901581,2018-06-11,Good,Solar,0,B
2836,HOUSE,Netherlands,Groningen,Industrial,316,1,4,4,1950,1002826,2022-08-02,Good,,yes,G
1581,APT,Belgium,Ghent,Industrial,362,4,2,6,1987,1490960 EUR,2021-04-08,Renovated,Gas,1,F
1384,HOUSE,France,Marseille,Historic,,3,4,13,1953,829478 EUR,2019-02-01,Good,electric,yes,a
1400,Villa ,Germany,Düsseldorf,Residential,226,6,2,7,2005,258830,2019-10-14,New,Central,,A
1632,Villa ,,Venice,Residential,157,4,3,1,1997,817999,2020-09-11,,electric,NO,A
2660,duplex,Netherlands,Rotterdam,Residential,95,6,1,3,2022,1843070,2022-06-28,New,Electric,YES,F
1385,Penthouse,Switzerland,Bern,Residential,247,,3,,1964,175830,2024-03-19,,,YES,G
1695,duplex,,Leipzig,city center,104,7,2,12,2009,1263403,2020-11-25,,gas,No,F
1653,Penthouse,Germany,Stuttgart,SUBURBS,386,3,2,12,1994,277988,13/01/2019,,CENTRAL,yes,
2343,duplex,Spain,Valencia,,115,7,4,15,1987,633205,2019-11-13,Old,gas,YES,
2526,house,Belgium,Liège,City Center,360,,4,2,1976,881784,2023-10-07,Good,gas,no,b
2204,HOUSE,Belgium,Ghent,Industrial,42,8,4,13,1971,334033,2022-05-21,Renovated,Solar,NO,b
2347,Penthouse,Portugal,Setúbal,Industrial,365,8,,14,1997,1103642,2023-05-16,Renovated,,YES,G
1410,Villa ,Belgium,Namur,Historic,90,8,1,10,1966,1857524,2023-05-12,Renovated,electric,YES,B
1388,Penthouse,Belgium,Brussels,Residential,164,7,2,12,1990,1571878,2018-04-08,,Central,no,C
1522, studio,Italy,Turin,city center,135,,2,0,1968,672420,2023-10-26,Old,,NO,E
2587,VILLA,Italy,Genoa,Residential,393,7,4,12,1974,1697954,2022-07-31,Old,Gas,yes,G
1004,HOUSE,Spain,Madrid,City Center,98,3,4,12,1958,850313 EUR,2020-12-28,Renovated,gas,yes,
2315,duplex,Italy,Venice,SUBURBS,,,1,18,1983,1316069,2020-10-21,New,,No,F
2597,apartment,Spain,Alicante,,279,5,1,10,,1542836,2022-11-27,Renovated,Central,1,A
1276,house,Italy,Florence,city center,229,5,1,17,2012,500,2021/12/12,New,Central,YES,E
1584,duplex,,Eindhoven,Historic,165,7,2,7,1979,1346694,2019-12-05,Good,Central,yes,B
1481,Villa ,Belgium,Namur,Historic,9999,1,4,9,1973,621850,2019-02-02,Renovated,Solar,No,b
2979,apartment,France,Paris,Industrial,355,4,3,4,2011,1143019,12-16-2021,Good,electric,,F
2455, studio,,Marseille,Suburbs,82,7,4,1,1973,1798487,2021-08-04,New,Central,Yes,B
2675,duplex,Spain,Alicante,City Center,310,4,1,11,,920009,2022-12-29,,electric,Yes,B
2017,VILLA,Portugal,Coimbra,SUBURBS,351,4,3,2,1990,1387922,2019-01-26,New,electric,yes,A
1245,Villa ,,Nantes,Residential,130,8,2,11,1999,336061,2019-04-01,Good,CENTRAL,YES,E
2149,duplex,France,Lyon,Historic,342,1,1,4,1992,1028868,2021-09-06,New,Central,No,a
1371,duplex,Belgium,Ghent,,,,2,1,1990,431160 EUR,2021/06/11,,Gas,NO,F
1553,Villa ,Portugal,Braga,Residential,269,1,3,2,1963,727972,2019-10-12,,gas,No,b
2270,duplex,Switzerland,Lausanne,,275,8,3,1,,456493,2018-08-27,Old,,NO,C
2232,duplex,Germany,Cologne,Historic,253,6,4,,1974,1727303,2024-01-20,Old,gas,No,F
2636,duplex,Italy,Rome,Residential,74,6,3,15,1986,692655,2022-11-05,New,gas,0,F
2844,Penthouse,Switzerland,Bern,Suburbs,250,6,3,4,1994,745967,2023-08-14,Old,,0,
1250,HOUSE,Belgium,Brussels,Historic,210,6,4,16,2012,1154533,2018-09-26,New,Electric,,C
2852,Villa ,Portugal,Porto,city center,273,1,,3,1976,1024487 EUR,2023-06-08,Renovated,Solar,YES,E
1191,duplex,Switzerland,Bern,City Center,185,3,1,16,2020,411,2021-08-22,New,gas,YES,A
2368,apartment,Netherlands,Groningen,,181,6,4,15,,1687822,2021-12-03,New,Electric,NO,
2454,VILLA,Italy,Milan,SUBURBS,207,3,1,20,,371471,2020-06-07,New,Gas,No,C
